184644748,cp3,2497115308085405327,2021/01/29 13:49:23,655,185885,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/143027836_796579991201248_5055529725597429931_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=104&_nc_ohc=1X5ior9M5c4AX-A3r_l&edm=APU89FAAAAAA&ccb=7-4&oh=596776fe2f8855d38c49b9c8b967f72f&oe=60A87312&_nc_sid=86f79a,39,1,0
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2495494366959535317,2021/01/27 08:08:52,1425,197987,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/142876515_3552962991485815_7822988581770796597_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=kLpaBpwTVLkAX-1fg3n&edm=APU89FAAAAAA&ccb=7-4&oh=0e1aff6c857a60c5ef807941ce660e4b&oe=60A91C69&_nc_sid=86f79a,164,0,0
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2495289061818745913,2021/01/27 01:20:58,464,220304,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/142097953_113454287361097_7214561533907095192_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=M4Y06P8-WqkAX8rTbcs&edm=APU89FAAAAAA&ccb=7-4&oh=99ffcf63708f87ca2f88f6b6374b6b40&oe=60A7A06C&_nc_sid=86f79a,106,0,2
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2494649578274298319,2021/01/26 04:11:07,310,121646,,64,1,2
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2491327190618353884,2021/01/21 14:09:26,1150,230074,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/140762195_2802795146667087_3951673444465338151_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=103&_nc_ohc=ELVJFtG4IgAAX_wZQ44&edm=APU89FAAAAAA&ccb=7-4&oh=3594412dc3d9d3ceefd07d1e65c4cb8a&oe=60AAAEE8&_nc_sid=86f79a,100,1,0
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2481168041516052315,2021/01/07 13:45:01,447,76483,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/136950989_848924972607491_4056401794608143897_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=111&_nc_ohc=IlQZyTfbMQ0AX-C0knM&edm=APU89FAAAAAA&ccb=7-4&oh=d6819ffd294ac240e70310b1365fd814&oe=60AB176A&_nc_sid=86f79a,15,0,1
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2479641488529405589,2021/01/05 11:12:13,580,133394,,72,0,3
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2478043474635343677,2021/01/03 06:17:27,148,19331,,145,1,1
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2474250435680840357,2020/12/29 00:40:58,373,125423,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/133682426_391463835419191_377497407857375082_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=5PyTPueZt4cAX95LBzQ&edm=APU89FAAAAAA&ccb=7-4&oh=5ed6be667e16af0c9fda9668fbc77767&oe=6086A97F&_nc_sid=86f79a,41,0,1
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2473656115210924144,2020/12/28 05:00:25,75,16193,,92,0,1
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2471461668821198164,2020/12/25 04:20:11,355,127311,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/132587437_675801106444150_5302356548651511529_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=tA2kBhN3ONgAX-psaIR&edm=APU89FAAAAAA&ccb=7-4&oh=8f118d529541d5868888de8fc30b69f9&oe=60A7B776&_nc_sid=86f79a,56,1,0
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2469861748885011963,2020/12/22 23:22:11,137,17276,,32,1,0
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2469325784706148330,2020/12/22 05:37:43,102,17673,,80,0,1
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2461497480623685273,2020/12/11 10:23:07,1529,280242,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/130421490_1732415890270568_6085862911977010564_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=108&_nc_ohc=5Ze5cC0oxfcAX-WuQgP&edm=APU89FAAAAAA&ccb=7-4&oh=84c7af1a8acd1926850f7105252fc6c8&oe=60A7E1C3&_nc_sid=86f79a,41,2,0
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2457048223884681985,2020/12/05 07:03:54,125,15210,,19,0,0
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2452536454121128675,2020/11/29 01:39:10,1103,230659,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128102560_157939802698913_7256838750698492273_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=JQ2jU9zfHDcAX-jghDY&edm=APU89FAAAAAA&ccb=7-4&oh=92b36a48f048d78951594c76d2a9daeb&oe=60AA31FD&_nc_sid=86f79a,34,0,0
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2451185131312283984,2020/11/27 04:54:19,105,39842,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/127428596_812068652701601_4632484215140447747_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=5zq910om6WIAX-OLyIU&edm=APU89FAAAAAA&ccb=7-4&oh=30744aa5e0ef5ea44e25236c785ca53e&oe=60AA1C71&_nc_sid=86f79a,59,0,0
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2446763003607288695,2020/11/21 02:28:21,738,146614,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/126159549_1112319759201934_781120964711749056_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=YoW4tflKbcAAX_uzqea&edm=APU89FAAAAAA&ccb=7-4&oh=27ce8723dcf9c84fbaf2c8794e1d8dc2&oe=60A8C3E4&_nc_sid=86f79a,147,1,1
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2444744174220011962,2020/11/18 07:37:17,3719,476442,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/125904789_133622231497642_2412579022584875500_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=w4KYwP-5sIAAX9TufYB&edm=APU89FAAAAAA&ccb=7-4&oh=790ee8834a02aea25e583812a1e5df36&oe=60AA3C02&_nc_sid=86f79a,297,0,0
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2442390703546294154,2020/11/15 01:41:22,751,30148,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/125215072_392860141759987_5975724935022798058_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=wIQVkEc-tZYAX_Klpl2&edm=APU89FAAAAAA&ccb=7-4&oh=dbe48d51082461b8938a8345aa3fb52e&oe=60860922&_nc_sid=86f79a,176,1,2
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2437342179767045524,2020/11/08 02:30:51,2386,231054,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123747115_757409241526261_8085040929122918939_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=m83Vp2_481sAX_6qOXq&edm=APU89FAAAAAA&ccb=7-4&oh=ab6d055d5b3467ab5172cf6395c2b684&oe=60A7B221&_nc_sid=86f79a,262,0,2
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2434463567904765083,2020/11/04 03:11:34,529,48939,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/123503484_1307060156299626_3756755327190666384_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=106&_nc_ohc=azBKW5SHRvkAX808ZjU&edm=APU89FAAAAAA&ccb=7-4&oh=6fd0ace04c8fcb2014f1188351504ac0&oe=60AACB2F&_nc_sid=86f79a,25,1,0
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2433210214826619380,2020/11/02 09:41:22,128,28498,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/123412092_147064970474850_5828716868396682638_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=106&_nc_ohc=MAsq1pjz9oAAX_ymdLz&edm=APU89FAAAAAA&ccb=7-4&oh=f996a29f4cbb8482232843fdae8c95bb&oe=60A92471&_nc_sid=86f79a,200,1,1
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2433034746522447742,2020/11/02 03:53:27,108,10672,,118,0,0
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2431647846107630185,2020/10/31 05:57:13,495,65766,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/123139594_2885769318402949_8794747762299458447_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=BRtGtrT1zvwAX9F0nJd&edm=APU89FAAAAAA&ccb=7-4&oh=2374a69e242358f2d985e11d64bbda54&oe=60860F9C&_nc_sid=86f79a,433,2,0
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2429330501033915365,2020/10/28 01:18:40,90,7768,,602,4,3
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2426508862389761597,2020/10/24 03:46:59,119,12868,https://scontent-hkt1-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/122323108_3195787383981716_2080304203851775804_n.jpg?tp=1&_nc_ht=scontent-hkt1-2.cdninstagram.com&_nc_cat=108&_nc_ohc=b-VF-MUX400AX86FMh6&edm=APU89FAAAAAA&ccb=7-4&oh=d4d1de4af9762ff76af7f206bbe08f13&oe=60A832A0&_nc_sid=86f79a,198,1,7
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2425813889169471821,2020/10/23 04:48:49,166,12914,,300,1,1
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
184644748,cp3,2423765349454690276,2020/10/20 08:57:42,280,42156,,265,2,3
user_id,user_name,post_id,time,comment_count,like_count,img_urls,post_text_len,#_count,@_count
