40036148754,US,7,1,40,,FALSE,TRUE,FALSE,FALSE,0,530,58,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
44208792986,US,11,12,2,,FALSE,TRUE,FALSE,FALSE,0,506,79,3
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43949651895,US,10,7,10,,FALSE,TRUE,FALSE,FALSE,0,484,77,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
42361769237,US,9,2,137,,FALSE,FALSE,FALSE,FALSE,0,331,82,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40959585592,US,10,9,30,,FALSE,FALSE,FALSE,FALSE,0,621,65,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40522187166,US,15,3,76,,FALSE,TRUE,FALSE,FALSE,0,451,78,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41547051177,US,12,9,37,,FALSE,TRUE,FALSE,FALSE,0,449,60,3
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40991164959,US,7,3,13,,FALSE,FALSE,FALSE,FALSE,0,461,70,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
44000301689,US,9,2,6,,FALSE,TRUE,FALSE,FALSE,0,517,62,0
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43957410848,US,13,13,65,,FALSE,TRUE,FALSE,FALSE,0,474,87,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40868677881,US,8,3,17,,FALSE,TRUE,FALSE,FALSE,0,483,74,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41335318595,US,18,10,5,,FALSE,FALSE,FALSE,FALSE,0,383,57,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41347109297,US,7,3,5,,FALSE,FALSE,FALSE,FALSE,0,462,59,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43761597024,US,12,11,33,,FALSE,TRUE,FALSE,FALSE,0,495,85,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41120506212,US,9,10,19,,FALSE,FALSE,FALSE,FALSE,0,544,85,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41253128386,US,7,8,87,,FALSE,FALSE,FALSE,FALSE,0,489,46,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
44030448790,US,11,2,8,,FALSE,TRUE,FALSE,FALSE,0,505,65,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41095517516,US,13,9,51,,FALSE,FALSE,FALSE,FALSE,0,564,87,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43600716012,US,13,3,0,,FALSE,TRUE,FALSE,FALSE,0,502,86,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41489717377,US,8,6,15,,FALSE,TRUE,FALSE,FALSE,0,568,63,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43408426763,US,9,9,122,,FALSE,TRUE,FALSE,FALSE,0,451,83,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
44427997054,US,12,6,7,,FALSE,TRUE,FALSE,FALSE,0,451,79,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
42086475381,US,12,10,43,,FALSE,TRUE,FALSE,FALSE,0,549,50,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40350862677,US,16,12,9,,FALSE,TRUE,FALSE,FALSE,0,531,60,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39499712662,US,7,3,28,,FALSE,FALSE,FALSE,FALSE,0,384,21,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40426163292,US,8,8,11,,FALSE,TRUE,FALSE,FALSE,0,558,64,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39816839174,US,14,9,7,,FALSE,FALSE,FALSE,FALSE,0,386,68,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41429339366,US,10,9,98,,FALSE,TRUE,FALSE,FALSE,0,458,23,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40288390599,US,10,8,9,,FALSE,TRUE,FALSE,FALSE,0,556,32,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43571806039,US,16,14,5,,FALSE,TRUE,FALSE,FALSE,0,511,75,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
