label,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count,avg_comment,avg_like,avg_post_len,avg_#,avg_@,var_comment,var_like,var_post_len,var_#,var_@
1,15,23,112,0,0,0,0,1,4,50,17641,1,1,2660,7,0,0,0,0,0,0,0
1,10,0,108,0,0,0,0,0,1,568,14742,21,1,251,27,0,0,2,67484,2027,0,1
1,8,17,102,1,0,0,0,0,9,1021,1739,26,17,302,59,0,0,310,4586,14882,0,0
1,17,17,145,1,0,0,0,0,12,1028,12770,869,23,93,305,7,3,475,1983,21320,74,8
1,16,29,148,1,0,0,0,0,4,423,1320,228,0,1,197,0,0,0,1,3807,0,0
1,12,3,124,0,0,0,0,1,0,320,93447,12,0,8420,74,0,0,0,724925,2702,0,0
1,13,13,139,1,0,0,0,1,3,7,674,21,0,4,593,18,0,0,1,16248,19,0
1,12,24,144,1,0,0,0,1,9,2,2603,135,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,0,0,0,0,0,87,722,0,0,0,0,0,0,0,0,0,0,0
1,17,17,142,0,0,0,0,0,8,94,1950,13,5,401,42,0,0,32,5316,4376,2,0
1,17,24,72,0,0,0,0,1,6,89,821,21,0,0,390,14,0,0,0,8370,26,0
1,21,21,69,0,0,0,0,1,10,233,715,51,0,3,144,0,0,0,4,112993,0,0
1,14,28,148,1,0,0,0,0,43,1501,2444,147,0,4,934,0,0,0,5,562717,0,0
1,11,26,84,0,0,0,0,0,2,594,1546,183,0,5,425,6,1,4,11,285923,77,6
1,24,6,44,1,0,0,0,0,6,131,1740,13,0,18,38,2,0,3,677,6207,33,0
1,14,22,145,0,0,1,0,0,0,275,918,0,0,0,0,0,0,0,0,0,0,0
1,14,14,46,0,0,1,0,0,0,335,1296,131,0,0,0,0,0,0,0,0,0,0
1,10,11,24,0,0,0,0,1,1,30,687,8,0,3,132,4,0,0,2,12226,16,0
1,11,0,0,0,0,1,0,0,0,821,2030,2,0,0,0,0,0,0,0,0,0,0
1,11,20,145,1,0,0,0,0,35,1691,15692,39,21,640,73,0,0,470,32822,35996,2,0
1,16,17,58,1,0,0,0,0,1,4660,15810,232,3,83,271,1,1,24,40450,52973,5,1
1,7,5,85,0,0,0,0,1,10,1207,14480,224,5,191,104,1,1,44,4710,7328,9,2
1,12,23,129,0,1,0,0,0,0,60,2152,2,0,29,34,0,0,0,8,242,0,0
1,16,18,114,1,0,0,0,1,0,5,2119,13,0,59,394,8,0,0,9966,59960,1,0
1,23,1,69,1,0,0,0,0,2,0,2021,9,0,3,416,13,0,0,0,196549,56,0
1,10,11,0,0,0,0,0,0,0,156,3335,0,0,0,0,0,0,0,0,0,0,0
1,9,20,150,1,0,0,0,1,14,85,4140,102,0,4,567,31,1,0,4,158,0,0
1,11,7,11,0,0,0,0,0,1,90,2604,9,0,3,48,0,0,0,1,7879,0,0
1,7,15,124,0,0,1,0,0,0,601,4743,14,0,0,0,0,0,0,0,0,0,0
1,6,11,51,0,0,1,0,0,0,262,7212,8,0,0,0,0,0,0,0,0,0,0
1,12,18,0,0,0,0,0,0,4,868,2616,648,2,31,102,0,0,19,120,6343,0,0
1,13,25,103,0,0,0,0,0,7,625,2660,158,6,88,85,0,0,56,914,10604,0,0
1,22,21,148,1,0,0,0,1,9,558,5163,36,0,2,348,0,0,0,3,104368,0,0
1,12,26,126,1,0,0,0,1,57,844,42196,310,4,164,253,0,0,19,1784,19399,0,4
1,8,17,138,1,0,0,0,0,36,3681,24293,121,71,806,506,3,2,1519,151803,105141,13,5
1,7,7,26,0,0,0,0,0,11,2470,8098,36,282,1436,109,0,0,5030,183201,55935,0,0
1,9,5,25,0,0,0,0,0,5,437,1444,170,3,60,45,0,0,33,423,6566,0,1
1,18,8,148,1,0,0,0,0,12,2132,7762,125,3,272,119,1,0,25,14738,26115,5,0
1,9,10,37,0,0,0,0,1,2,82,328432,3,172,7284,33,0,0,6680,2599354,321,0,0
1,24,27,59,1,0,0,0,1,0,330,2343,89,0,15,376,19,2,1,46,18263,48,5
1,9,15,20,1,0,0,0,0,14,1224,7772,7,2,386,33,0,0,3,64767,460,0,0
1,13,22,61,0,0,0,0,0,6,1313,5585,15,8,333,50,0,0,62,6070,7876,0,2
1,13,28,71,1,0,0,0,1,25,448,8148,6,0,600,400,4,0,0,265925,108163,29,0
1,18,18,62,0,0,0,0,1,0,0,1996,22,0,0,8,0,0,0,0,829,0,0
1,16,26,142,0,0,0,0,1,8,1029,2257,235,0,1,31,0,0,0,0,41,0,0
1,17,3,148,1,0,0,0,1,5,690,2278,142,0,14,830,29,1,0,18,31422,40,0
1,11,25,27,0,0,0,0,1,1,357,8346,75,6,180,1115,20,2,142,175363,187100,45,1
1,13,22,118,1,0,0,0,0,12,5098,15668,1120,56,666,238,5,1,4983,30264,48145,110,9
1,13,13,150,1,0,0,0,1,30,100,31927,522,2,110,844,14,0,11,2468,17390,32,0
1,7,9,140,0,0,0,0,0,0,523,4182,1,1,219,0,0,0,0,0,0,0,0
1,9,8,118,0,0,0,0,0,1,18,2031,125,0,1,125,6,0,0,2,681,2,0
1,18,20,128,0,0,0,0,0,0,572,3321,12,4,149,163,5,0,13,936,19050,124,0
1,15,25,131,1,0,0,0,1,2,2694,8021,138,0,12,233,9,2,0,70,4875,18,1
1,11,21,130,0,0,1,0,0,0,757,4553,278,0,0,0,0,0,0,0,0,0,0
1,6,25,119,0,0,0,0,0,1,914,6490,22,4,497,116,0,0,26,107557,26651,0,0
1,10,13,72,1,0,0,0,0,4,1072,5672,22,4,91,188,6,0,32,3425,22291,13,1
1,17,17,98,1,0,0,0,0,7,7383,27598,20983,0,2,31,0,0,0,0,3321,0,0
1,16,24,144,1,0,0,0,1,3,2,124757,4,697,859,502,0,5,163040,187473,91,0,1
1,10,22,98,1,0,0,0,1,11,1351,8259,782,3,71,243,11,0,29,275,10307,4,0
1,25,15,147,1,0,0,1,0,21,745,124052,570,5,1232,346,7,0,68,2414162,60479,145,0
1,14,18,39,0,0,0,0,0,1,885,12446,12,37,688,290,9,0,2521,297672,25256,120,0
1,8,6,0,0,0,0,0,0,7,279,2237,18,1,59,10,0,0,7,104,215,1,0
1,21,12,116,1,1,0,0,1,4,3,1963,10,0,23,143,0,0,0,34,14258,0,0
1,14,6,68,0,1,0,0,0,0,3,1853,5,0,2,0,0,0,0,0,0,0,0
1,8,19,120,1,0,0,0,0,5,1619,12637,16,7,1059,46,1,0,34,473574,1318,7,0
1,10,20,67,0,0,0,0,1,2,34,2043,17,0,17,176,1,0,0,94,14504,36,0
1,12,12,149,1,0,0,0,1,18,392,2713,381,0,21,368,3,0,0,124,49341,8,0
1,16,30,147,0,0,0,0,1,7,67,7799,263,0,15,511,12,0,0,76,56347,58,0
1,11,5,129,0,0,1,0,0,0,425,2729,3,0,0,0,0,0,0,0,0,0,0
1,16,0,25,1,0,0,0,1,4,1165,3704,10,5,580,36,1,0,72,47669,9976,28,0
1,9,0,2,0,0,0,0,0,1,860,6400,45,8,316,120,1,0,263,5874,26728,30,0
1,13,5,0,0,0,0,0,1,2,1403,7519,0,0,0,0,0,0,0,0,0,0,0
1,14,21,86,1,0,0,0,1,2,1,36410,1,261,319,506,0,8,0,0,0,0,0
1,16,13,122,1,0,0,0,1,9,806,5723,2751,0,4,412,0,0,0,21,120935,0,0
1,12,18,118,1,0,0,0,0,0,1147,11695,27,3,145,301,1,2,20,2733,88994,10,25
1,17,23,115,1,1,0,0,0,4,7,3019,87,0,0,0,0,0,0,0,0,0,0
1,16,27,116,1,0,0,0,1,5,1,6329,53,65,185,864,25,0,102420,13382,52882,55,1
1,15,13,21,0,0,0,0,0,1,20,15035,36,0,7,5,0,0,0,12,18,0,0
1,14,24,85,0,0,0,0,1,6,61,8473,42,0,19,423,6,7,0,26,85248,36,18
1,12,30,141,1,0,0,0,1,4,134,3111,102,0,7,334,0,0,0,3,46784,2,0
1,9,5,16,0,0,0,0,0,5,133,4871,7,0,11,4,0,0,0,15,33,0,0
1,12,8,134,0,0,1,0,0,0,446,12531,13,0,0,0,0,0,0,0,0,0,0
1,13,14,77,1,0,0,0,1,6,42,7828,150,249,785,460,25,0,1209773,132256,21340,0,0
1,10,24,139,1,0,0,0,0,9,1057,6947,26,49,252,183,3,0,14530,15188,38442,51,1
1,17,11,62,0,0,0,0,0,8,1159,11021,44,5,101,266,10,2,39,8609,41739,83,9
1,14,22,88,1,0,0,1,0,17,862,160323,290,4038,3461,499,2,2,9360560,2369157,81287,5,2
1,12,5,150,1,0,1,0,0,0,520,14764,358,0,0,0,0,0,0,0,0,0,0
1,11,8,73,1,0,0,0,0,16,713,17114,37,17,454,476,3,1,82,154273,102437,8,3
1,10,8,0,0,1,0,0,0,0,0,7127,0,0,0,0,0,0,0,0,0,0,0
1,10,16,47,0,1,0,0,0,0,2,3961,3,0,20,43,1,0,0,412,1590,5,0
1,17,10,95,0,1,0,0,0,2,7,3985,3,1,19,553,29,0,1,16,457,0,0
1,11,19,0,0,0,0,0,1,1,0,5765,0,0,0,0,0,0,0,0,0,0,0
1,13,14,149,0,0,0,0,1,0,358,23821,26,0,147,620,28,3,0,209240,12463,20,0
1,16,28,112,1,0,0,0,0,0,64,14945,47,1,214,884,13,0,13,4479,205861,120,1
1,14,12,127,1,0,0,0,0,4,14,17331,52,32,279,105,0,0,368,232415,5017,0,1
1,7,0,135,0,0,0,0,0,3,15,385484,181,91,6242,145,0,2,10217,24871924,2970,0,0
1,7,9,21,0,0,0,0,1,1,919,10471,1,0,3648,16,0,0,0,0,0,0,0
1,10,10,138,1,0,0,0,1,118,2393,102178,1044,33,1690,882,4,2,232,552662,134894,17,1
1,19,22,146,0,0,0,0,0,21,705,24243,212,4,433,372,24,0,9,198004,6768,43,0
1,9,0,32,0,0,0,0,1,13,942,14287,39,9,524,114,2,0,104,13141,19763,34,0
1,11,13,124,1,0,0,0,0,11,631,11325,53,0,25,103,0,0,0,87,43669,4,9
1,13,13,136,1,0,0,0,1,31,721,33264,395,14,510,578,6,1,39,26952,147951,32,0
1,12,23,144,1,1,0,0,1,7,0,32761,2,53,360,288,0,1,4050,201612,0,0,0
1,11,12,18,0,0,0,0,1,0,398,11106,14,8,255,103,0,0,281,118224,136632,0,0
1,11,16,41,0,0,0,0,0,0,9,7562,3,1,287,26,0,0,0,34033,1476,0,0
1,12,25,135,1,0,0,0,1,8,39,1327789,8,593,991,577,0,2,51375,133525,19,0,0
1,10,15,124,0,0,0,0,0,9,1502,11686,24,11,541,177,2,0,231,180986,35482,5,0
1,12,12,109,0,0,0,0,0,5,892,13096,240,8,515,335,1,0,132,288244,140235,5,2
1,12,12,149,1,0,0,0,0,0,586,10207,626,5,135,222,0,1,187,67803,93256,5,7
1,8,25,89,1,0,0,0,0,2,2484,12010,197,5,427,810,1,1,134,120404,474542,2,3
1,13,17,78,1,0,0,0,0,17,1106,11726,148,25,368,354,5,1,475,84057,183652,15,2
1,12,4,32,0,0,0,0,0,0,1213,12019,122,7,358,183,5,0,171,84468,52129,15,1
1,13,18,58,0,0,0,0,0,0,400,7529,100,5,274,149,0,0,110,122019,38519,1,0
1,10,10,104,1,0,0,0,0,10,5176,23183,1475,12,242,300,0,0,367,85120,55264,5,1
1,8,9,62,0,0,0,0,0,29,1551,8653,365,13,228,188,0,0,154,68661,44424,1,0
1,9,10,128,0,0,0,0,1,38,2494,14755,794,2,62,116,4,0,40,29378,37752,88,0
1,10,24,42,0,0,0,0,0,25,1102,16757,149,18,446,233,0,0,224,80639,107458,1,1
1,18,15,134,0,0,0,0,0,19,1560,11074,60,39,711,437,2,1,788,313037,127910,5,4
1,11,11,97,0,0,0,0,1,25,943,17272,91,8,380,266,0,1,73,214524,308870,1,5
1,11,26,149,0,0,0,0,0,19,1077,14588,1267,9,202,268,11,0,66,56988,24976,9,0
1,10,9,92,0,0,0,0,1,1,46,4234,18,0,3,301,12,0,0,1,53074,94,1
1,11,12,20,0,1,0,0,1,5,35,5840,19,0,3,1,0,0,0,8,57,0,0
1,19,28,128,0,0,0,0,0,5,117,3877,44,1,15,424,0,0,4,47,246701,7,0
1,12,12,124,0,0,0,0,0,0,1057,10455,14,8,18,356,9,0,269,374,61722,7,0
1,20,9,141,0,0,0,0,1,1,302,4228,40,2,1,178,0,0,12,3,38634,0,2
1,10,11,143,0,0,0,0,0,4,424,12177,11,19,221,161,9,0,1388,1638,9481,98,0
1,10,0,69,0,0,0,0,0,0,7,280997,3,16,1122,90,0,1,86,154687,19,0,0
1,14,16,111,0,0,0,0,1,0,600,4514,92,0,5,744,30,2,0,13,66277,0,1
1,12,4,88,1,0,0,0,1,89,2061,80999,345,72,2036,290,2,1,505,233635,67370,6,0
1,17,29,92,0,0,0,0,1,4,530,13063,78,0,0,444,10,0,0,0,123632,62,0
1,10,23,144,1,0,0,0,0,18,1887,4748,958,0,11,66,0,0,1,34,4471,0,0
1,9,5,149,1,0,0,0,0,10,361,4145,78,2,16,779,0,0,9,35,215467,0,0
1,16,16,116,1,0,0,0,0,5,440,8647,17,14,169,200,1,0,196,5701,49905,4,0
1,14,23,59,1,0,0,0,1,7,0,9708,271,39,29,560,2,0,35975,1280,11700,1,2
1,6,13,13,0,0,0,0,1,3,992,8336,810,0,44,44,0,0,0,3708,1401,0,0
1,11,19,110,0,0,0,0,0,52,2793,83364,1702,40,966,582,7,1,532,169871,90321,18,1
1,14,14,20,0,0,1,0,0,0,802,16349,353,0,0,0,0,0,0,0,0,0,0
1,10,19,101,1,0,0,0,0,0,13,6536,57,0,4,1054,24,0,0,3,24043,57,0
1,19,11,73,1,0,0,0,1,4,47,6326,173,0,2,859,25,1,0,9,8463,0,0
1,11,29,46,1,0,0,0,1,0,12,7497,54,0,4,753,24,0,0,17,32472,38,0
1,15,0,123,1,0,0,0,1,10,1,944996,11,488,3720,277,0,1,272435,8540802,41217,0,2
1,15,16,149,1,0,0,0,1,14,9,169399,517,47,2203,843,17,0,29595,2071466,51537,163,0
1,9,22,114,0,0,0,0,1,11,451,13171,1187,0,7,561,20,1,0,15,49107,107,2
1,13,16,128,1,0,0,0,1,7,406,6511,60,0,1,17,0,0,0,0,920,0,0
1,19,29,137,0,0,0,0,1,4,273,31406,196,15,400,1333,15,2,163,15804,64564,42,1
1,12,3,63,1,0,0,0,1,14,524,9044,27,7,102,120,0,0,180,4210,52275,0,0
1,7,12,64,0,0,0,0,0,8,1124,15061,18,57,1052,122,0,0,2681,268999,55355,2,2
1,10,14,150,1,0,0,0,0,38,1143,42322,173,23,1170,993,6,2,666,230469,228172,32,2
1,8,10,27,1,0,0,0,1,129,1329,31993,222,136,2256,275,1,0,2503,3193710,86648,3,0
1,17,26,78,0,0,0,0,0,0,2428,40287,6036,0,9,787,22,1,0,19,154004,32,1
1,10,4,118,0,0,0,0,0,40,1564,30593,96,80,1556,530,2,2,7502,628258,103042,10,5
1,14,15,25,0,0,0,0,1,43,993,29777,142,13,1078,138,0,0,108,1414832,29031,0,0
1,10,24,122,1,0,0,1,1,21,2185,706700,1590,61,4954,533,6,3,1844,2062316,99149,7,44
1,9,9,110,0,0,0,0,1,3,11,3927,22,0,3,779,3,0,0,3,155330,3,0
1,10,0,87,0,0,0,0,1,1,22,12092,18,0,122,158,1,0,5,112520,79583,2,3
1,8,15,150,0,0,0,0,0,11,662,20169,15,0,432,239,10,0,0,252002,25996,49,2
1,10,11,97,0,0,0,0,0,13,1881,18610,460,12,84,488,20,0,312,1052,78303,21,0
1,13,13,98,1,0,0,0,1,12,2837,13473,697,1,19,314,1,4,5,78,82965,1,17
1,12,19,71,0,0,0,0,0,33,5080,25566,335,7,1400,750,3,3,200,86021,208799,29,10
1,16,13,144,1,0,0,0,1,37,811,21139,525,0,16,690,2,0,1,29,213453,8,0
1,12,14,34,0,0,0,0,0,6,2914,10493,164,0,522,366,1,2,0,221045,179261,4,6
1,16,18,93,1,0,0,0,0,10,2152,25018,765,4,295,110,3,0,31,18390,4737,1,0
1,9,11,116,0,0,0,0,0,11,410,23575,22,45,987,228,2,1,2615,128258,102041,18,10
1,10,4,60,0,0,0,0,1,36,2645,36572,101,20,1011,784,2,3,533,269246,140041,3,5
1,21,22,93,1,0,0,0,1,43,8,52102,1605,23,135,445,23,0,5947,9923,23432,111,0
1,11,17,147,0,0,0,0,1,13,4034,17903,1382,4,37,1036,2,4,94,261,214475,2,10
1,12,7,93,1,0,0,0,1,42,2360,21432,63,36,762,623,3,2,1686,171564,115010,5,3
1,17,12,147,0,0,0,0,0,29,1028,172280,901,2,511,487,24,0,13,52419,4499,1,0
1,11,12,142,0,0,0,0,0,36,1912,21469,220,20,898,737,4,2,365,95795,148848,21,4
1,10,9,22,0,0,0,0,1,26,1707,6369,692,5,81,411,0,0,160,1047,262106,0,2
1,14,17,122,1,0,0,0,0,200,1817,18038,1838,7,34,751,4,1,55,313,198512,10,2
1,13,0,150,1,0,0,0,1,7,70,68966,7,245,378,462,0,4,8284,15925,7219,0,32
1,12,12,94,0,0,0,0,1,20,162,10156,61,27,224,372,15,1,2224,36128,16514,53,19
1,9,9,121,0,0,0,0,0,20,3077,14911,281,43,1057,312,8,4,710,185513,50735,47,13
1,13,19,130,0,0,0,0,1,13,2275,57487,1105,22,1300,140,6,1,209,358601,21369,41,5
1,15,17,135,1,0,0,0,1,19,464,13376,392,10,31,1058,29,2,2793,213,48120,37,2
1,14,17,149,1,0,0,0,1,4,2,5246,2466,0,0,0,0,0,0,1,0,0,0
1,13,13,137,1,0,0,0,1,48,992,64953,877,23,1906,317,7,0,277,549895,98118,9,1
1,14,20,136,0,0,0,0,1,65,7423,43725,2135,72,1194,466,3,1,6072,218390,149138,31,3
1,15,28,108,1,0,0,0,1,75,2993,125632,1704,33,1198,691,3,1,221,181122,180952,15,4
1,11,19,148,0,0,0,0,0,82,3138,62242,1607,49,1227,555,4,2,486,185066,89132,4,1
1,18,19,99,1,0,0,0,1,105,5456,73973,374,26,925,685,4,2,330,104763,135417,37,7
1,20,30,118,1,0,0,0,1,63,1438,144854,5066,51,2136,698,13,3,606,572868,153833,71,23
1,19,15,47,0,0,0,0,1,9,1776,14410,327,6,149,285,1,0,65,1935,321408,32,4
1,10,14,0,1,0,0,0,0,0,643,11000,67,3,83,187,9,0,17,509,6241,10,0
1,9,9,63,1,0,0,1,1,15,14,3405776,1844,1451,17216,397,5,0,828720,257209151,44070,23,0
1,8,24,102,0,0,0,0,0,23,3920,98211,822,56,975,347,1,1,455,126871,53541,4,3
1,11,11,127,1,0,0,0,1,94,1882,31026,524,15,567,697,4,2,89,57341,147181,5,4
1,13,8,17,0,0,0,0,1,13,1523,40262,1434,4,974,204,9,0,17,46267,8349,20,0
1,15,0,5,0,1,0,0,0,0,3,10517,0,0,0,0,0,0,0,0,0,0,0
1,16,19,140,1,0,0,0,1,10,1,5323,72,0,12,776,7,1,0,69,13,0,0
1,10,22,88,1,0,0,0,1,14,29,5289,108,0,2,1007,21,0,0,5,318825,142,0
1,17,19,0,0,0,0,0,0,0,0,8725,5,0,4,11,0,0,0,0,605,0,0
1,15,25,117,0,0,0,0,0,6,285,7419,51,1,17,729,22,0,14,52,286448,120,0
1,15,25,17,1,0,0,0,0,0,124,12507,0,0,0,0,0,0,0,0,0,0,0
1,23,16,149,1,0,0,0,1,1,9,21467,18,0,97,4,0,0,2,38098,153,0,0
1,18,23,116,0,0,1,0,0,0,2313,8441,491,0,0,0,0,0,0,0,0,0,0
1,15,19,137,1,0,1,0,0,0,2452,10625,1951,0,0,0,0,0,0,0,0,0,0
1,12,22,147,1,0,0,0,1,6,4,36069,5,506,1220,825,11,5,306391,1208141,189538,141,9
1,11,21,123,1,0,0,1,1,60,1,1069451,550,428,2526,363,0,0,209454,1131041,110667,0,1
1,24,17,94,1,0,0,1,1,32,866,552131,1273,13,3345,134,0,0,184,3451816,126705,3,1
1,15,21,135,1,0,0,0,1,22,39,9964,57,0,6,238,4,0,0,50,179859,112,0
1,13,18,149,0,0,0,0,1,14,0,39356,3,4,58,0,0,0,0,2,0,0,0
1,10,7,93,0,0,0,0,1,39,7364,92914,626,10,1625,709,3,2,106,387288,65748,22,20
1,13,30,131,1,0,0,0,1,3,0,63376,3,8,53,0,0,0,1,8,0,0,0
1,22,18,141,1,0,0,0,1,7,1217,13673,587,0,30,820,16,0,1,145,401682,180,1
1,12,3,141,0,0,0,0,0,27,992,16351,3,99,3037,413,2,1,7186,15104161,110894,10,3
1,20,20,0,0,0,0,0,1,2,149,7237,41,0,21,171,0,0,1,45,21764,0,0
1,12,4,16,0,0,0,0,0,0,702,10952,21,25,211,44,0,0,691,6750,1453,0,0
1,9,26,98,1,0,0,0,1,61,956,48115,180,17,1257,701,22,0,193,179967,24894,101,1
1,10,29,49,1,0,0,0,0,1,78,27774,4,6,34,130,4,0,46,46,6116,14,0
1,13,12,150,1,0,0,0,0,87,346,29841,563,2,38,397,0,2,9,792,37491,1,3
1,7,15,127,1,0,0,0,1,17,1018,68766,821,16,341,478,3,1,183,126153,104248,22,1
1,14,15,43,0,0,0,0,0,3,329,5596,11,1,89,83,0,0,4,955,29417,2,0
1,15,15,45,1,0,0,0,0,17,1046,41211,61,4,1028,483,4,1,117,111408,96773,12,2
1,12,17,61,0,0,0,0,0,37,917,10355,60,6,96,80,0,0,30,352,11773,1,0
1,7,5,109,0,0,0,0,0,36,1196,36617,55,49,814,330,2,1,2113,235286,67894,21,0
1,8,7,125,1,0,0,0,1,83,2278,43898,201,68,1336,359,2,1,458,81269,62752,24,1
1,13,3,44,0,0,0,0,1,101,794,92043,531,5,1952,288,1,1,174,5501914,43558,1,4
1,10,10,29,0,0,0,0,0,17,333,11471,283,8,278,167,3,1,74,15783,55240,20,1
1,17,17,91,1,0,0,0,0,28,961,77066,73,76,1331,377,0,1,21154,649683,121170,2,2
1,13,27,146,1,0,0,0,1,1,12,49094,1,254,1291,299,0,0,0,0,0,0,0
1,13,11,14,0,1,0,0,0,0,147,2935,5,0,18,32,0,0,0,46,84,0,0
1,13,15,0,0,0,0,0,0,5,2038,3649,49,2,62,202,1,1,28,21074,133857,3,3
1,9,7,76,0,0,0,0,0,2,142,6043,6,1,216,177,7,1,1,9805,48008,124,2
1,12,12,146,1,0,0,0,1,11,1510,8101,102,14,141,200,5,1,108,2243,27549,24,2
1,14,4,100,0,0,0,0,0,36,1034,18294,90,58,2022,501,1,1,1588,311177,49933,7,1
1,14,24,114,1,0,0,0,1,7,1759,4093,255,0,22,113,0,0,1,119,9254,0,0
1,20,21,145,0,1,0,0,0,0,49,1972,4,0,5,144,0,0,0,3,11229,0,0
1,13,11,150,0,1,0,0,1,2,16,3666,9,0,14,396,7,0,0,7,60805,4,0
1,13,22,127,1,0,0,0,1,0,127,2051,21,0,6,117,0,0,0,2,2161,0,0
1,16,16,45,1,0,0,0,1,0,41,2130,25,0,1,0,0,0,0,0,0,0,0
1,10,0,0,0,0,0,0,0,0,118,2103,10,0,4,2,0,0,0,0,44,0,0
1,13,27,135,1,0,0,0,1,6,907,2403,318,0,4,783,28,0,0,1,52680,25,0
1,12,13,150,1,0,0,0,1,2,381,2227,67,0,2,134,4,0,0,2,18995,41,0
1,14,14,149,1,0,0,0,1,0,21,12136,42,0,352,301,0,0,0,16379,44163,0,0
1,13,13,30,0,0,0,0,1,1,836,4316,13,0,5,233,8,0,0,13,6706,13,0
1,6,12,9,0,0,0,0,0,1,303,19748,0,0,0,0,0,0,0,0,0,0,0
1,10,30,81,0,0,0,0,0,13,678,15302,57,0,159,24,0,0,0,109017,901,0,0
1,10,29,149,1,0,0,0,1,21,584,4942,736,1,9,68,0,0,42,44,49527,1,1
1,19,19,102,1,0,0,0,0,4,333,10161,655,4,66,270,7,0,53,1763,73926,27,5
1,13,15,88,1,0,0,0,1,5,65,24520,613,0,124,241,12,0,1,521,1,0,0
1,7,7,46,1,0,0,0,0,9,896,8776,1363,0,10,14,0,0,0,41,1287,0,0
1,15,17,12,0,1,0,0,0,0,0,4033,3,0,4,0,0,0,0,0,0,0,0
1,17,18,68,1,1,0,0,0,0,31,4200,3,0,71,0,0,0,0,14560,0,0,0
1,12,11,83,1,0,0,0,1,17,2,23738,8,1,356,951,2,0,4,185471,49875,7,0
1,13,4,111,0,0,0,0,0,2,998,14245,2,0,16,188,4,4,0,4,31752,18,4
1,10,0,13,0,0,1,0,0,0,270,4204,0,0,0,0,0,0,0,0,0,0,0
1,12,21,0,0,0,0,0,0,0,108,8264,12,13,1095,290,15,0,469,324782,1160,1,0
1,22,20,73,1,0,0,0,1,5,5353,9267,53,0,133,323,2,0,8,6715,89092,51,0
1,16,29,107,1,0,0,0,1,7,51,7520,249,0,26,175,5,0,1,1917,36252,54,0
1,20,20,113,0,0,1,0,0,0,472,46944,1087,0,0,0,0,0,0,0,0,0,0
1,16,29,73,1,0,0,0,1,9,208,12685,1007,2,614,320,7,0,35,3590902,33728,10,5
1,16,15,69,1,0,0,0,0,9,335,42225,73,62,1466,136,2,0,549,57880,24594,68,0
1,15,9,129,1,0,0,0,0,46,3081,10718,1055,0,27,296,12,1,0,722,7207,16,2
1,8,9,69,0,0,1,0,0,0,395,6561,196,0,0,0,0,0,0,0,0,0,0
1,14,5,81,1,0,0,0,0,1,1608,5597,206,12,150,49,0,0,206,4310,5975,1,6
1,11,13,99,1,0,0,0,1,12,1988,10561,59,3,194,110,0,0,14,10486,55084,2,3
1,19,20,150,1,1,0,0,0,5,30,2578,70,0,0,430,13,0,0,0,4773,73,0
1,12,12,112,1,1,0,0,1,2,53,2588,5,0,3,237,0,0,0,6,46738,0,0
1,13,19,67,0,0,0,0,0,3,0,22906,15,0,13,265,0,0,0,23,305587,0,0
1,11,12,40,1,0,0,0,1,0,1140,17766,13,0,8,68,0,0,1,13,1695,0,0
1,12,12,146,0,0,0,0,1,0,428,2884,5,0,16,311,20,0,0,48,47442,215,0
1,14,7,44,0,0,0,0,0,3,714,2814,5,1,27,181,1,0,3,34,37874,2,0
1,15,23,110,1,0,0,0,0,1,48,15918,270,4,116,455,24,0,27,47833,27557,121,0
1,17,27,149,1,0,0,0,1,51,1934,19743,1029,0,6,86,0,0,0,10,25453,0,0
1,13,6,118,1,0,0,0,1,8,553,3643,19,1,53,56,0,0,3,158,7185,1,0
1,13,29,115,1,0,0,0,1,25,5626,5056,637,0,3,2,0,0,0,9,140,0,0
1,17,16,96,1,0,0,0,0,13,1676,4317,45,0,7,155,0,0,0,29,47,0,0
1,12,4,80,1,0,0,0,0,4,449,3266,5,0,83,34,0,0,0,26,2026,0,0
1,12,27,119,0,0,0,0,0,0,207,3406,9,2,130,43,0,0,7,457,7960,0,0
1,16,28,148,1,0,0,0,1,13,5,4138,24,0,2,790,6,0,0,2,200832,121,0
1,14,14,99,0,0,0,0,0,0,277,35103,5,372,213,488,0,2,303613,3434,7492,0,15
1,19,20,123,1,0,0,0,1,3,13,1126,44,0,0,278,0,0,0,0,59231,0,0
1,24,29,150,1,0,0,0,1,16,370,1168,105,0,3,0,0,0,0,5,0,0,0
1,12,16,99,0,0,0,0,1,2,302,42733,4,884,290,492,0,3,2258461,11175,13523,0,22
1,13,12,112,0,0,0,0,1,0,437,39277,6,172,174,487,0,1,24420,624,6183,0,10
1,18,17,133,1,0,0,0,0,8,2,11934,30,0,58,536,21,3,0,234,82,0,0
1,12,15,92,1,0,0,0,1,11,496,2315,66,0,10,213,3,0,0,1,5292,0,0
1,19,20,146,1,0,0,0,1,13,17,616919,7,3132,11015,565,0,2,23297040,469674586,58173,0,1
1,10,5,16,0,0,0,0,0,2,208,1297,7,0,10,5,0,0,0,67,79,0,0
1,16,17,127,1,0,0,0,1,8,10,11395,90,0,5,1114,27,0,0,6,33994,60,0
