user_id,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count,avg_comment,avg_like,avg_post_len,avg_#,avg_@,var_comment,var_like,var_post_len,var_#,var_@,label
38512795171,9,2,60,0,0,0,0,0,0,515,30,5,0,0.8,28.4,0,0,0,0.2,398.8,0,0,0
44027180421,11,9,11,0,0,1,0,0,0,586,114,4,0,0,0,0,0,0,0,0,0,0,0
45434163150,9,17,72,0,0,1,0,0,0,202,59,5,0,0,0,0,0,0,0,0,0,0,0
45925922179,9,3,11,0,0,1,0,0,0,93,45,4,0,0,0,0,0,0,0,0,0,0,0
39446660877,10,2,26,0,0,0,0,0,0,499,18,4,0,1.5,0,0,0,0,1.666666667,0,0,0,0
45964990882,7,2,3,0,0,1,0,0,0,73,16,5,0,0,0,0,0,0,0,0,0,0,0
40914375695,7,8,7,0,0,1,0,0,0,500,95,5,0,0,0,0,0,0,0,0,0,0,0
39459665129,15,8,70,0,0,0,0,0,0,509,24,4,0,2.5,0,0,0,0,1.666666667,0,0,0,0
39620143697,11,9,54,0,0,0,0,0,0,495,32,5,0.2,1.2,27.4,0,0,0.2,0.2,72.8,0,0,0
43828081859,9,7,21,0,0,0,0,0,0,536,103,5,0,1.4,0,0,0,0,2.3,0,0,0,0
44310339979,13,11,4,0,0,1,0,0,0,407,71,5,0,0,0,0,0,0,0,0,0,0,0
39393978451,11,8,21,0,0,0,0,0,0,523,29,5,0,0.8,14.4,0,0,0,0.7,462.8,0,0,0
44044442089,11,2,27,0,0,1,0,0,0,565,115,5,0,0,0,0,0,0,0,0,0,0,0
44135300731,11,11,124,0,0,1,0,0,0,346,80,4,0,0,0,0,0,0,0,0,0,0,0
46104432729,9,2,18,0,0,1,0,0,0,87,42,4,0,0,0,0,0,0,0,0,0,0,0
45280234896,11,1,2,0,0,1,0,0,0,209,45,3,0,0,0,0,0,0,0,0,0,0,0
39234941976,14,10,6,0,0,0,0,0,0,514,29,5,0,0.6,18.4,0,0,0,0.8,45.3,0,0,0
39036525641,9,8,99,0,0,0,0,0,0,488,28,4,0,1.5,58,0,0,0,1.666666667,2095.333333,0,0,0
42255340485,13,10,1,0,0,1,0,0,0,575,41,5,0,0,0,0,0,0,0,0,0,0,0
38973541563,13,3,19,0,0,0,0,0,0,480,25,5,0,0,42.2,0,0,0,0,1465.7,0,0,0
39426631550,11,7,14,0,0,0,0,0,0,531,42,5,0,0.8,51.8,0,0,0,0.7,5969.2,0,0,0
41281319183,11,9,21,0,0,1,0,0,0,513,69,2,0,0,0,0,0,0,0,0,0,0,0
44035555263,22,11,54,0,0,1,0,0,0,546,99,5,0,0,0,0,0,0,0,0,0,0,0
44997151936,14,2,21,0,0,1,0,0,0,223,14,5,0,0,0,0,0,0,0,0,0,0,0
45064762171,8,11,12,0,0,1,0,0,0,237,10,4,0,0,0,0,0,0,0,0,0,0,0
44306397069,11,10,59,0,0,1,0,0,0,349,81,4,0,0,0,0,0,0,0,0,0,0,0
45239872576,13,12,103,0,0,1,0,0,0,217,12,4,0,0,0,0,0,0,0,0,0,0,0
42126131283,10,5,7,0,0,1,0,0,0,315,85,4,0,0,0,0,0,0,0,0,0,0,0
44414280212,12,7,16,0,0,1,0,0,0,577,121,4,0,0,0,0,0,0,0,0,0,0,0
40775753816,9,1,18,0,0,1,0,0,0,493,84,4,0,0,0,0,0,0,0,0,0,0,0
39628365735,8,2,36,0,0,0,0,0,0,531,17,4,0,0.5,1.75,0,0,0,0.333333333,12.25,0,0,0
46094133568,9,2,30,0,0,1,0,0,0,62,20,5,0,0,0,0,0,0,0,0,0,0,0
39403961932,15,15,12,0,0,1,0,0,0,506,49,3,0,0,0,0,0,0,0,0,0,0,0
46115500496,8,2,71,0,0,1,0,0,0,49,10,4,0,0,0,0,0,0,0,0,0,0,0
39220547252,9,1,23,0,0,1,0,0,0,516,22,2,0,0,0,0,0,0,0,0,0,0,0
44674496845,7,2,7,0,0,1,0,0,0,322,95,4,0,0,0,0,0,0,0,0,0,0,0
39042613486,13,2,7,0,0,0,0,0,0,490,23,5,0,1.4,0,0,0,0,2.8,0,0,0,0
46597221455,11,1,30,0,0,1,0,0,0,94,48,5,0,0,0,0,0,0,0,0,0,0,0
42313059353,9,9,27,0,0,1,0,0,0,340,91,5,0,0,0,0,0,0,0,0,0,0,0
38553975338,13,2,3,0,0,1,0,0,0,526,14,2,0,0,0,0,0,0,0,0,0,0,0
45567628045,9,2,11,0,0,1,0,0,0,89,50,4,0,0,0,0,0,0,0,0,0,0,0
45751157115,7,9,14,0,0,1,0,0,0,72,14,4,0,0,0,0,0,0,0,0,0,0,0
45426771156,7,10,37,0,0,1,0,0,0,234,24,4,0,0,0,0,0,0,0,0,0,0,0
44762109203,11,8,16,0,0,1,0,0,0,320,11,5,0,0,0,0,0,0,0,0,0,0,0
44506329522,7,2,16,0,0,1,0,0,0,339,75,4,0,0,0,0,0,0,0,0,0,0,0
43136513035,10,2,37,0,0,1,0,0,0,516,160,2,0,0,0,0,0,0,0,0,0,0,0
45391590832,13,9,12,0,0,1,0,0,0,213,48,5,0,0,0,0,0,0,0,0,0,0,0
45046332404,18,8,22,0,0,1,0,0,0,243,11,3,0,0,0,0,0,0,0,0,0,0,0
45947363256,12,10,95,0,0,1,0,0,0,71,8,3,0,0,0,0,0,0,0,0,0,0,0
46177664945,9,7,102,0,0,1,0,0,0,72,11,5,0,0,0,0,0,0,0,0,0,0,0
46243501856,7,2,6,0,0,1,0,0,0,96,37,5,0,0,0,0,0,0,0,0,0,0,0
44668961916,10,11,25,0,0,1,0,0,0,357,72,5,0,0,0,0,0,0,0,0,0,0,0
45391749950,11,8,8,0,0,1,0,0,0,231,22,3,0,0,0,0,0,0,0,0,0,0,0
42760329719,18,13,14,0,0,1,0,0,0,314,90,4,0,0,0,0,0,0,0,0,0,0,0
45803609435,13,12,38,0,0,1,0,0,0,70,13,2,0,0,0,0,0,0,0,0,0,0,0
44316562487,8,2,49,0,0,1,0,0,0,348,64,4,0,0,0,0,0,0,0,0,0,0,0
44593197975,12,8,12,0,0,1,0,0,0,322,22,5,0,0,0,0,0,0,0,0,0,0,0
38350598131,10,3,18,0,0,1,0,0,0,528,26,1,0,0,0,0,0,0,0,0,0,0,0
45763306122,11,5,12,0,0,1,0,0,0,91,40,4,0,0,0,0,0,0,0,0,0,0,0
44598157334,8,1,26,0,0,1,0,0,0,317,19,4,0,0,0,0,0,0,0,0,0,0,0
45240933276,11,9,39,0,0,1,0,0,0,234,10,4,0,0,0,0,0,0,0,0,0,0,0
45923356638,11,7,42,0,0,1,0,0,0,60,11,2,0,0,0,0,0,0,0,0,0,0,0
45863279544,12,2,79,0,0,1,0,0,0,81,51,5,0,0,0,0,0,0,0,0,0,0,0
45941995394,7,8,10,0,0,1,0,0,0,72,17,4,0,0,0,0,0,0,0,0,0,0,0
39164047370,10,6,23,0,0,0,0,0,0,498,22,4,0,0,17.25,0,0,0,0,166.25,0,0,0
45436786506,11,10,45,0,0,1,0,0,0,214,21,4,0,0,0,0,0,0,0,0,0,0,0
42157210830,12,11,8,0,0,0,0,0,0,462,68,4,0.25,1,0,0,0,0.25,0,0,0,0,0
44489651974,9,9,28,0,0,1,0,0,0,343,85,5,0,0,0,0,0,0,0,0,0,0,0
41922665826,7,3,26,0,0,1,0,0,0,538,110,4,0,0,0,0,0,0,0,0,0,0,0
45033004377,11,2,52,0,0,1,0,0,0,237,6,4,0,0,0,0,0,0,0,0,0,0,0
46019232500,16,9,15,0,0,1,0,0,0,70,17,4,0,0,0,0,0,0,0,0,0,0,0
44461742092,8,2,141,0,0,1,0,0,0,347,84,5,0,0,0,0,0,0,0,0,0,0,0
44925605615,13,10,10,0,0,1,0,0,0,291,23,5,0,0,0,0,0,0,0,0,0,0,0
45943700430,9,1,95,0,0,1,0,0,0,72,20,5,0,0,0,0,0,0,0,0,0,0,0
45080780566,13,6,28,0,0,1,0,0,0,237,15,4,0,0,0,0,0,0,0,0,0,0,0
44054784161,7,7,45,0,0,1,0,0,0,520,78,3,0,0,0,0,0,0,0,0,0,0,0
44643772747,11,8,9,0,0,1,0,0,0,356,86,4,0,0,0,0,0,0,0,0,0,0,0
46082900538,12,3,31,0,0,1,0,0,0,81,47,5,0,0,0,0,0,0,0,0,0,0,0
46150468389,10,9,15,0,0,1,0,0,0,65,11,5,0,0,0,0,0,0,0,0,0,0,0
44482092523,13,3,9,0,0,1,0,0,0,358,90,4,0,0,0,0,0,0,0,0,0,0,0
46111716295,8,2,37,0,0,1,0,0,0,73,15,4,0,0,0,0,0,0,0,0,0,0,0
44920589226,8,7,43,0,0,1,0,0,0,314,16,5,0,0,0,0,0,0,0,0,0,0,0
46428950320,8,2,9,0,0,1,0,0,0,95,43,4,0,0,0,0,0,0,0,0,0,0,0
43920763597,11,13,4,0,0,1,0,0,0,437,91,0,0,0,0,0,0,0,0,0,0,0,0
44987072153,9,3,7,0,0,1,0,0,0,302,25,3,0,0,0,0,0,0,0,0,0,0,0
45762801282,8,7,96,0,0,1,0,0,0,88,55,5,0,0,0,0,0,0,0,0,0,0,0
42074334932,17,9,69,0,0,1,0,0,0,511,86,5,0,0,0,0,0,0,0,0,0,0,0
46093194910,19,12,90,0,0,1,0,0,0,78,46,4,0,0,0,0,0,0,0,0,0,0,0
46080127791,14,9,64,0,0,1,0,0,0,72,9,4,0,0,0,0,0,0,0,0,0,0,0
44645811595,9,4,23,0,0,1,0,0,0,348,16,4,0,0,0,0,0,0,0,0,0,0,0
41892300793,9,7,46,0,0,1,0,0,0,499,65,4,0,0,0,0,0,0,0,0,0,0,0
45878093683,17,14,18,0,0,1,0,0,0,83,45,1,0,0,0,0,0,0,0,0,0,0,0
44194446675,12,5,12,0,0,1,0,0,0,471,96,5,0,0,0,0,0,0,0,0,0,0,0
46003713973,11,1,27,0,0,1,0,0,0,83,8,4,0,0,0,0,0,0,0,0,0,0,0
45571407435,11,10,20,0,0,1,0,0,0,72,11,3,0,0,0,0,0,0,0,0,0,0,0
43862757564,13,6,20,0,0,1,0,0,0,400,43,5,0,0,0,0,0,0,0,0,0,0,0
44278783555,10,9,54,0,0,1,0,0,0,342,95,4,0,0,0,0,0,0,0,0,0,0,0
44769771866,14,10,105,0,0,1,0,0,0,320,25,4,0,0,0,0,0,0,0,0,0,0,0
44792539364,8,1,24,0,0,1,0,0,0,281,18,5,0,0,0,0,0,0,0,0,0,0,0
38815312195,12,10,6,0,0,1,0,0,0,536,33,3,0,0,0,0,0,0,0,0,0,0,0
38748871756,10,10,7,0,0,1,0,0,0,537,22,4,0,0,0,0,0,0,0,0,0,0,0
44593230136,13,6,41,0,0,1,0,0,0,306,29,5,0,0,0,0,0,0,0,0,0,0,0
46127287302,12,8,116,0,0,1,0,0,0,69,9,5,0,0,0,0,0,0,0,0,0,0,0
46242941764,14,11,105,0,0,1,0,0,0,97,37,3,0,0,0,0,0,0,0,0,0,0,0
46267181659,10,10,28,0,0,1,0,0,0,95,32,4,0,0,0,0,0,0,0,0,0,0,0
45807200748,12,11,18,0,0,1,0,0,0,71,9,4,0,0,0,0,0,0,0,0,0,0,0
45060930614,9,3,33,0,0,1,0,0,0,233,19,4,0,0,0,0,0,0,0,0,0,0,0
46187944347,9,8,6,0,0,1,0,0,0,71,20,5,0,0,0,0,0,0,0,0,0,0,0
44133172425,19,10,18,0,0,1,0,0,0,359,86,3,0,0,0,0,0,0,0,0,0,0,0
44649443254,8,9,11,0,0,1,0,0,0,355,96,4,0,0,0,0,0,0,0,0,0,0,0
44587302641,9,7,13,0,0,1,0,0,0,314,8,5,0,0,0,0,0,0,0,0,0,0,0
44839560282,11,4,123,0,0,1,0,0,0,291,36,5,0,0,0,0,0,0,0,0,0,0,0
44320554232,11,7,63,0,0,1,0,0,0,346,84,5,0,0,0,0,0,0,0,0,0,0,0
44764317090,11,2,8,0,0,1,0,0,0,307,10,6,0,0,0,0,0,0,0,0,0,0,0
45967621943,12,1,15,0,0,1,0,0,0,78,11,2,0,0,0,0,0,0,0,0,0,0,0
44311091456,8,8,6,0,0,1,0,0,0,345,86,4,0,0,0,0,0,0,0,0,0,0,0
44301109293,17,12,46,0,0,1,0,0,0,373,93,0,0,0,0,0,0,0,0,0,0,0,0
44113063329,10,10,7,0,0,1,0,0,0,341,99,4,0,0,0,0,0,0,0,0,0,0,0
43847932557,11,9,60,0,0,1,0,0,0,452,74,4,0,0,0,0,0,0,0,0,0,0,0
43832330446,15,9,50,0,0,1,0,0,0,469,102,2,0,0,0,0,0,0,0,0,0,0,0
39397259270,13,10,29,0,0,1,0,0,0,489,39,1,0,0,0,0,0,0,0,0,0,0,0
45556167827,6,2,14,0,0,1,0,0,0,87,51,5,0,0,0,0,0,0,0,0,0,0,0
44776075609,10,2,11,0,0,1,0,0,0,322,20,4,0,0,0,0,0,0,0,0,0,0,0
44746406534,12,13,2,0,0,1,0,0,0,316,17,4,0,0,0,0,0,0,0,0,0,0,0
46268164913,17,12,2,0,0,1,0,0,0,92,29,5,0,0,0,0,0,0,0,0,0,0,0
45929968872,10,11,22,0,0,1,0,0,0,83,62,3,0,0,0,0,0,0,0,0,0,0,0
44214202212,14,10,16,0,0,1,0,0,0,468,80,4,0,0,0,0,0,0,0,0,0,0,0
45784922989,9,2,8,0,0,1,0,0,0,73,16,5,0,0,0,0,0,0,0,0,0,0,0
44474925341,9,9,80,0,0,1,0,0,0,335,95,5,0,0,0,0,0,0,0,0,0,0,0
44280991533,11,2,47,0,0,1,0,0,0,312,84,4,0,0,0,0,0,0,0,0,0,0,0
46110992579,9,2,17,0,0,1,0,0,0,90,56,5,0,0,0,0,0,0,0,0,0,0,0
43045168870,10,8,41,0,0,0,0,0,0,528,128,5,0.2,1,0,0,0,0.2,1.5,0,0,0,0
45949930011,9,2,34,0,0,1,0,0,0,71,14,4,0,0,0,0,0,0,0,0,0,0,0
38823693939,16,10,32,0,0,0,0,0,0,484,49,4,0,0.5,71,0,0,0,0.333333333,1595.333333,0,0,0
44224873965,22,13,8,0,0,1,0,0,0,543,61,5,0,0,0,0,0,0,0,0,0,0,0
39219662667,14,16,31,0,0,0,0,0,0,538,30,5,0,1.6,0,0,0,0,0.3,0,0,0,0
44946971037,6,3,38,0,0,1,0,0,0,305,16,4,0,0,0,0,0,0,0,0,0,0,0
44435315759,11,10,53,0,0,1,0,0,0,485,67,3,0,0,0,0,0,0,0,0,0,0,0
42330116075,13,1,37,0,0,0,0,0,0,528,66,4,0,0.5,29.25,0,0,0,0.333333333,188.9166667,0,0,0
42585446983,10,13,36,0,0,1,0,0,0,574,98,4,0,0,0,0,0,0,0,0,0,0,0
43824253469,10,8,14,0,0,1,0,0,0,515,63,5,0,0,0,0,0,0,0,0,0,0,0
43757221424,8,2,36,0,0,1,0,0,0,463,83,5,0,0,0,0,0,0,0,0,0,0,0
39035674810,11,7,62,0,0,0,0,0,0,540,17,4,0,0.25,57,0,0,0,0.25,1254,0,0,0
44196762318,10,2,42,0,0,1,0,0,0,490,61,5,0,0,0,0,0,0,0,0,0,0,0
43769768524,7,2,16,0,0,1,0,0,0,418,155,4,0,0,0,0,0,0,0,0,0,0,0
43921447313,10,9,44,0,0,1,0,0,0,501,91,4,0,0,0,0,0,0,0,0,0,0,0
42441246453,13,2,54,0,0,0,0,0,0,510,109,5,0,2.2,1.2,0,0,0,0.7,7.2,0,0,0
42118095630,11,9,18,0,0,0,0,0,0,530,62,5,0,1.4,0,0,0,0,2.3,0,0,0,0
44102713921,13,9,15,0,0,1,0,0,0,472,78,4,0,0,0,0,0,0,0,0,0,0,0
42529525808,16,8,48,0,0,0,0,0,0,529,74,4,0,2,0,0,0,0,1.333333333,0,0,0,0
43152183398,16,10,10,0,0,1,0,0,0,446,127,4,0,0,0,0,0,0,0,0,0,0,0
39246810381,11,9,70,0,0,0,0,0,0,462,52,5,0,0.8,68.2,0,0,0,0.2,7865.7,0,0,0
44261203510,21,10,3,0,0,1,0,0,0,500,64,5,0,0,0,0,0,0,0,0,0,0,0
38826004587,11,7,94,0,0,0,0,0,0,511,23,4,0.25,1.25,8.5,0,0,0.25,0.916666667,289,0,0,0
42586963749,10,11,29,0,0,1,0,0,0,588,92,4,0,0,0,0,0,0,0,0,0,0,0
41242534490,10,8,87,0,0,1,0,0,0,599,39,5,0,0,0,0,0,0,0,0,0,0,0
39195800588,14,10,7,0,0,0,0,0,0,518,38,4,0.5,1.25,25,0,0,1,1.583333333,401.3333333,0,0,0
39633003767,16,13,76,0,0,0,0,0,0,515,31,4,0,2,2.5,0,0,0,3.333333333,25,0,0,0
39637795010,8,1,16,0,0,0,0,0,0,527,29,5,0.2,1.6,13.6,0,0,0.2,0.3,203.3,0,0,0
39220102642,13,11,44,0,0,0,0,0,0,523,31,5,0,0.6,54.4,0,0,0,0.3,7962.3,0,0,0
44062631007,9,7,4,0,0,1,0,0,0,465,79,4,0,0,0,0,0,0,0,0,0,0,0
38554159302,9,3,68,0,0,0,0,0,0,500,27,6,0,0.166666667,350,0,0,0,0.166666667,10623.6,0,0,0
43049022724,10,2,15,0,0,0,0,0,0,534,82,5,0,0.2,0,0,0,0,0.2,0,0,0,0
42602464095,14,8,36,0,0,1,0,0,0,586,59,4,0,0,0,0,0,0,0,0,0,0,0
42937378863,10,2,81,0,0,1,0,0,0,565,100,5,0,0,0,0,0,0,0,0,0,0,0
43058627893,7,9,1,0,0,1,0,0,0,528,41,0,0,0,0,0,0,0,0,0,0,0,0
42972598518,14,2,40,0,0,1,0,0,0,573,121,5,0,0,0,0,0,0,0,0,0,0,0
43107880520,12,10,39,0,0,1,0,0,0,579,90,1,0,0,0,0,0,0,0,0,0,0,0
44056863288,15,6,5,0,0,1,0,0,0,500,76,5,0,0,0,0,0,0,0,0,0,0,0
44067029667,12,10,28,0,0,1,0,0,0,483,70,4,0,0,0,0,0,0,0,0,0,0,0
42320168008,10,8,22,0,0,1,0,0,0,598,92,4,0,0,0,0,0,0,0,0,0,0,0
39408374686,8,8,49,0,0,0,0,0,0,520,21,5,0.6,1.8,77.2,0,0,0.3,3.7,579.2,0,0,0
41412752509,12,11,9,0,0,1,0,0,0,476,84,5,0,0,0,0,0,0,0,0,0,0,0
43467376434,10,2,69,0,0,1,0,0,0,550,49,4,0,0,0,0,0,0,0,0,0,0,0
42981977397,10,1,19,0,0,1,0,0,0,622,85,1,0,0,0,0,0,0,0,0,0,0,0
41624929683,10,9,39,0,0,1,0,0,0,454,86,2,0,0,0,0,0,0,0,0,0,0,0
44277442449,11,2,24,0,0,1,0,0,0,459,100,4,0,0,0,0,0,0,0,0,0,0,0
39225254640,11,11,18,0,0,0,0,0,0,525,57,4,0,1,32.75,0,0,0,0,3198.25,0,0,0
42200928308,10,9,40,0,0,1,0,0,0,636,79,5,0,0,0,0,0,0,0,0,0,0,0
42580406274,7,2,20,0,0,1,0,0,0,604,75,3,0,0,0,0,0,0,0,0,0,0,0
44285042972,19,11,9,0,0,1,0,0,0,470,93,3,0,0,0,0,0,0,0,0,0,0,0
42625120939,18,15,70,0,0,1,0,0,0,589,77,4,0,0,0,0,0,0,0,0,0,0,0
42324633915,8,2,62,0,0,1,0,0,0,325,76,1,0,0,0,0,0,0,0,0,0,0,0
41608038408,10,3,2,0,0,1,0,0,0,496,88,4,0,0,0,0,0,0,0,0,0,0,0
43488161031,9,3,28,0,0,0,0,0,0,595,83,5,0,1.4,0,0,0,0,0.8,0,0,0,0
43817197694,11,10,5,0,0,1,0,0,0,522,69,5,0,0,0,0,0,0,0,0,0,0,0
43374637866,9,7,52,0,0,1,0,0,0,514,77,5,0,0,0,0,0,0,0,0,0,0,0
44162430826,14,9,17,0,0,1,0,0,0,495,68,5,0,0,0,0,0,0,0,0,0,0,0
39025773552,13,9,22,0,0,0,0,0,0,513,42,4,0,0.5,5,0,0,0,0.333333333,4.666666667,0,0,0
39442482866,9,8,12,0,0,0,0,0,0,499,49,4,0,1.5,16.75,0,0,0,0.333333333,24.25,0,0,0
41680932073,10,1,0,0,0,1,0,0,0,428,105,4,0,0,0,0,0,0,0,0,0,0,0
42911663137,13,2,12,0,0,1,0,0,0,514,175,5,0,0,0,0,0,0,0,0,0,0,0
43871814168,9,6,86,0,0,1,0,0,0,507,87,5,0,0,0,0,0,0,0,0,0,0,0
39635099110,20,3,14,0,0,0,0,0,0,511,38,5,0,2,1,0,0,0,3,5,0,0,0
39461280686,6,2,98,0,0,0,0,0,0,510,20,4,0,0.5,0,0,0,0,0.333333333,0,0,0,0
42552097529,10,8,1,0,0,0,0,0,0,493,74,4,0.25,1.5,63.75,0,0,0.25,3.666666667,4080.916667,0,0,0
39400829882,8,7,53,0,0,1,0,0,0,533,15,5,0,0,0,0,0,0,0,0,0,0,0
42829383044,9,7,59,0,0,0,0,0,0,529,126,5,0.2,0.2,0,0,0,0.2,0.2,0,0,0,0
44122592111,10,9,35,0,0,1,0,0,0,474,36,5,0,0,0,0,0,0,0,0,0,0,0
43064684974,8,3,30,0,0,0,0,0,0,526,78,5,0,0.2,0,0,0,0,0.2,0,0,0,0
43390554133,7,8,5,0,0,1,0,0,0,282,113,4,0,0,0,0,0,0,0,0,0,0,0
39234235617,15,8,7,0,0,0,0,0,0,495,31,4,0,0.75,9.75,0,0,0,0.25,200.25,0,0,0
41719480134,9,7,47,0,0,1,0,0,0,289,58,4,0,0,0,0,0,0,0,0,0,0,0
43100481168,11,8,15,0,0,1,0,0,0,600,82,4,0,0,0,0,0,0,0,0,0,0,0
42273756038,9,7,49,0,0,1,0,0,0,535,101,5,0,0,0,0,0,0,0,0,0,0,0
39605759419,9,2,0,0,0,0,0,0,0,521,32,5,0,1.8,4,0,0,0,1.7,80,0,0,0
43094841528,12,2,58,0,0,1,0,0,0,583,83,4,0,0,0,0,0,0,0,0,0,0,0
41720851458,8,3,23,0,0,1,0,0,0,471,104,4,0,0,0,0,0,0,0,0,0,0,0
39232107745,13,7,12,0,0,0,0,0,0,469,24,5,0,0.4,85.2,0,0,0,0.3,3653.7,0,0,0
44214416627,10,7,39,0,0,1,0,0,0,519,62,4,0,0,0,0,0,0,0,0,0,0,0
41840927025,9,2,15,0,0,1,0,0,0,523,40,5,0,0,0,0,0,0,0,0,0,0,0
43294335458,13,1,27,0,0,1,0,0,0,521,146,5,0,0,0,0,0,0,0,0,0,0,0
42396348407,13,4,11,0,0,1,0,0,0,578,86,2,0,0,0,0,0,0,0,0,0,0,0
38828852569,13,3,146,0,0,0,0,0,0,532,32,4,0,0.75,2.5,0,0,0,0.916666667,25,0,0,0
42860569555,20,11,68,0,0,0,0,0,0,501,113,4,0,1.25,0,0,0,0,0.25,0,0,0,0
39431440968,9,10,21,0,0,1,0,0,0,504,16,5,0,0,0,0,0,0,0,0,0,0,0
42494097752,14,11,0,0,0,1,0,0,0,571,72,5,0,0,0,0,0,0,0,0,0,0,0
42938587180,6,2,20,0,0,1,0,0,0,522,172,1,0,0,0,0,0,0,0,0,0,0,0
41381794830,12,9,13,0,0,0,0,0,0,541,54,5,0,1.4,32.2,0,0,0,0.8,3025.2,0,0,0
43895061338,16,9,13,0,0,1,0,0,0,474,66,4,0,0,0,0,0,0,0,0,0,0,0
41914996138,10,8,144,0,0,1,0,0,0,540,84,5,0,0,0,0,0,0,0,0,0,0,0
43455197048,8,5,32,0,0,1,0,0,0,624,86,4,0,0,0,0,0,0,0,0,0,0,0
41725056799,9,10,26,0,0,1,0,0,0,515,91,2,0,0,0,0,0,0,0,0,0,0,0
44047111849,8,9,15,0,0,1,0,0,0,474,85,5,0,0,0,0,0,0,0,0,0,0,0
42856178716,13,5,57,0,0,0,0,0,0,532,124,4,0,0.5,0,0,0,0,0.333333333,0,0,0,0
42688902380,9,2,29,0,0,0,0,0,0,611,77,5,0,1,0,0,0,0,0.5,0,0,0,0
42905304647,9,8,61,0,0,1,0,0,0,593,75,4,0,0,0,0,0,0,0,0,0,0,0
44002189177,21,14,23,0,0,1,0,0,0,545,86,4,0,0,0,0,0,0,0,0,0,0,0
42414569210,11,8,78,0,0,1,0,0,0,580,108,1,0,0,0,0,0,0,0,0,0,0,0
39170175353,12,9,20,0,0,0,0,0,0,520,32,5,0,0.6,3.6,0,0,0,1.8,64.8,0,0,0
42439451251,9,1,52,0,0,1,0,0,0,508,9,8,0,0,0,0,0,0,0,0,0,0,0
39449528702,14,12,0,0,0,0,0,0,0,534,17,5,0,2.8,0.8,0,0,0,4.7,3.2,0,0,0
44432315739,11,2,64,0,0,1,0,0,0,483,73,2,0,0,0,0,0,0,0,0,0,0,0
38564019888,11,2,33,0,0,1,0,0,0,542,36,5,0,0,0,0,0,0,0,0,0,0,0
39027603969,10,1,9,0,0,0,0,0,0,519,15,6,0,0.5,16.5,0,0,0,0.3,77.1,0,0,0
43466058509,8,9,120,0,0,0,0,0,0,568,68,5,0,0.4,10.4,0,0,0,0.3,540.8,0,0,0
42383580107,10,7,16,0,0,1,0,0,0,591,76,4,0,0,0,0,0,0,0,0,0,0,0
43023283357,9,3,45,0,0,0,0,0,0,493,128,4,0,1.5,0,0,0,0,1,0,0,0,0
44077549735,13,1,32,0,0,1,0,0,0,498,74,6,0,0,0,0,0,0,0,0,0,0,0
43859408533,8,8,13,0,0,1,0,0,0,517,87,5,0,0,0,0,0,0,0,0,0,0,0
41016974108,9,1,43,0,0,0,0,0,0,575,58,4,0,0,0,0,0,0,0,0,0,0,0
42304211720,9,7,4,0,0,1,0,0,0,258,82,4,0,0,0,0,0,0,0,0,0,0,0
42655676002,11,9,16,0,0,0,0,0,0,521,127,4,0,0,0,0,0,0,0,0,0,0,0
41806149820,9,10,23,0,0,1,0,0,0,499,51,5,0,0,0,0,0,0,0,0,0,0,0
39239771055,8,7,8,0,0,0,0,0,0,523,56,4,0,2.75,129.5,0,0,0,2.916666667,9725.666667,0,0,0
42684140535,8,1,7,0,0,1,0,0,0,558,52,4,0,0,0,0,0,0,0,0,0,0,0
42850530739,12,1,10,0,0,0,0,0,0,526,110,4,0,0.75,54.5,0,0,0,0.25,3807,0,0,0
41574434704,14,4,22,0,0,1,0,0,0,573,56,4,0,0,0,0,0,0,0,0,0,0,0
43512724749,8,1,6,0,0,1,0,0,0,504,119,5,0,0,0,0,0,0,0,0,0,0,0
43887982581,13,10,109,0,0,1,0,0,0,480,69,2,0,0,0,0,0,0,0,0,0,0,0
41894423870,12,10,0,0,0,1,0,0,0,434,85,5,0,0,0,0,0,0,0,0,0,0,0
42341084948,12,10,0,0,0,0,0,0,0,287,63,4,0,0.5,9.5,0.25,0,0,0.333333333,21.66666667,0.25,0,0
42830873110,10,10,35,0,0,0,0,0,0,255,124,4,0,3,0,0,0,0,4.666666667,0,0,0,0
46117332253,18,9,21,0,0,1,0,0,0,72,12,4,0,0,0,0,0,0,0,0,0,0,0
39073925338,8,2,21,0,0,0,0,0,0,393,21,5,0,0.2,20.2,0,0,0,0.2,126.7,0,0,0
41143145089,12,13,11,0,0,1,0,0,0,457,77,4,0,0,0,0,0,0,0,0,0,0,0
44750806311,8,1,20,0,0,1,0,0,0,326,23,4,0,0,0,0,0,0,0,0,0,0,0
38829189424,12,1,11,0,0,0,0,0,0,489,26,5,0.2,1.6,1.2,0,0,0.2,1.8,7.2,0,0,0
37490850590,7,7,23,0,0,0,0,0,0,513,25,4,0.25,2.25,0,0,0,0.25,0.916666667,0,0,0,0
36910570368,15,11,26,0,0,0,0,0,0,537,13,8,0,0,13.75,0,0,0,0,164.2142857,0,0,0
44577101344,7,12,11,0,0,1,0,0,0,311,30,4,0,0,0,0,0,0,0,0,0,0,0
41534130232,14,9,53,0,0,0,0,0,0,403,69,5,0,0.6,60.2,0,0,0,0.3,3221.2,0,0,0
